timestamp;accelerometer_x;accelerometer_y;accelerometer_z;gyroscope_x;gyroscope_y;gyroscope_z;magnetometer_x;magnetometer_y;magnetometer_z;
no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;
;-0.54617;0.42813;0.36343;2.4143;0.68882;-0.34583;169.2;208.18;-395.57;
;-0.61491;0.53101;0.38632;2.1127;0.56723;-0.39742;169.2;208.18;-395.57;
;-0.61491;0.53101;0.38632;1.5012;0.43568;-0.38782;169.2;208.18;-395.57;
;-0.70314;0.88065;0.63939;0.71117;0.28548;-0.31725;168.61;207.86;-399.29;
;-0.70537;1.1794;0.86043;0.12629;0.15636;-0.23583;168.61;207.86;-399.29;
;-0.64235;1.4837;1.0224;0.016217;0.056918;-0.15868;168.61;207.86;-399.29;
;-0.59911;1.6118;0.95798;0.037303;-0.30955;0.032433;168.61;207.86;-399.29;
;-0.58083;1.4478;0.71712;-0.27605;-0.83717;0.20235;167.88;207.97;-400.15;
;-0.509;1.1113;0.51489;-0.65713;-1.2593;0.21634;167.88;207.97;-400.15;
;-0.46625;0.80153;0.4673;-0.72963;-1.3596;0.097697;167.88;207.97;-400.15;
;-0.60025;0.666;0.48303;-0.55932;-1.2908;-0.21139;167.88;207.97;-400.15;
;-1.0178;0.90038;0.61005;-0.20462;-0.75357;-0.58882;167.01;209.34;-397.89;
;-1.585;1.6298;0.74275;0.87599;0.55627;-0.18797;167.01;209.34;-397.89;
;-1.857;2.1726;0.56866;3.1854;2.8457;1.2755;167.01;209.34;-397.89;
;-1.1836;2.1395;-0.47601;4.4664;3.3766;1.8349;167.01;209.34;-397.89;
;-0.29765;1.6663;-1.8291;3.5297;1.6577;1.7591;168.09;210.6;-403.2;
;-0.030579;0.8539;-2.0198;2.0145;0.018002;1.2952;168.09;210.6;-403.2;
;-0.22536;0.12059;-1.4128;1.1876;-0.039263;0.6805;168.09;210.6;-403.2;
;-0.28209;-0.22298;-0.63736;0.76022;1.3442;-0.35397;168.09;210.6;-403.2;
;-0.14104;-0.12892;0.00074768;0.24479;2.0465;-1.7346;169.18;211.67;-406.56;
;-0.47852;0.18695;0.22635;-0.24952;2.0814;-2.2532;169.18;211.67;-406.56;
;-1.0651;0.63411;0.32704;-0.70755;1.653;-1.6629;169.18;211.67;-406.56;
;-1.2947;1.1267;0.39954;-0.57872;0.34916;-0.38438;169.18;211.67;-406.56;
;-0.88872;1.6142;0.70284;0.84483;-1.3128;0.68965;167.56;209.5;-409.19;
;-0.34015;1.5641;0.80153;2.3243;-2.2473;1.1839;167.56;209.5;-409.19;
;-0.17529;1.045;0.16444;2.396;-2.171;1.3339;167.56;209.5;-409.19;
;-0.25969;0.69283;-0.64423;1.3399;-1.0227;1.1804;167.56;209.5;-409.19;
;-0.23982;0.55327;-1.0482;0.17792;0.17333;0.73574;167.58;211.15;-408.64;
;-0.24683;0.59386;-0.92809;-0.41152;0.52558;0.35725;167.58;211.15;-408.64;
;-0.33662;0.80894;-0.45766;-0.35883;0.27466;0.2095;167.58;211.15;-408.64;
;-0.44878;1.0224;0.0048523;0.10157;-0.063701;0.19881;167.58;211.15;-408.64;
;-0.54092;1.0653;0.21008;0.6339;-0.26347;0.30966;168.03;211.92;-409.1;
;-0.60631;0.90079;0.11386;0.97563;-0.44305;0.42889;168.03;211.92;-409.1;
;-0.60162;0.65257;-0.12541;1.0424;-0.58523;0.39426;168.03;211.92;-409.1;
;-0.52223;0.47348;-0.30956;0.952;-0.57668;0.22686;168.03;211.92;-409.1;
;-0.46898;0.44371;-0.36478;0.82064;-0.53054;0.070311;167.96;212.42;-409.5;
;-0.45705;0.56578;-0.29802;0.73767;-0.55894;0.019964;167.96;212.42;-409.5;
;-0.47939;0.73724;-0.16344;0.74071;-0.55819;0.031191;167.96;212.42;-409.5;
;-0.50874;0.87956;-0.047943;0.77607;-0.5491;0.050613;167.96;212.42;-409.5;
;-0.53291;0.97168;-0.0029907;0.78255;-0.56677;0.085392;167.52;212.52;-409.82;
;-0.53291;1.0079;-0.013046;0.75585;-0.55786;0.10811;167.52;212.52;-409.82;
;-0.48595;0.97884;-0.041687;0.71975;-0.50561;0.097206;167.52;212.52;-409.82;
;-0.41788;0.90506;-0.083755;0.71642;-0.45252;0.06243;167.52;212.52;-409.82;
;-0.37242;0.83803;-0.12218;0.76221;-0.401;0.02594;166.82;212.42;-410.14;
;-0.36417;0.80627;-0.14998;0.78393;-0.36225;-0.011984;166.82;212.42;-410.14;
;-0.37506;0.81775;-0.16484;0.74814;-0.35185;-0.057564;166.82;212.42;-410.14;
;-0.39017;0.8678;-0.15331;0.70075;-0.30598;-0.093987;166.82;212.42;-410.14;
;-0.38884;0.92038;-0.11726;0.67045;-0.15341;-0.11097;166.3;212.35;-410.76;
;-0.37216;0.95142;-0.078629;0.66262;0.0404;-0.11408;166.3;212.35;-410.76;
;-0.37129;0.94774;-0.063446;0.6638;0.2046;-0.10766;166.3;212.35;-410.76;
;-0.38315;0.92578;-0.058929;0.67726;0.31899;-0.12638;166.3;212.35;-410.76;
;-0.40273;0.90247;-0.052292;0.70187;0.37364;-0.17739;166.4;211.84;-411.7;
;-0.44;0.86862;-0.038239;0.7292;0.40918;-0.23214;166.4;211.84;-411.7;
;-0.49947;0.84203;-0.018539;0.77302;0.42782;-0.28402;166.4;211.84;-411.7;
;-0.53506;0.83064;-0.0016174;0.81113;0.45087;-0.33383;166.4;211.84;-411.7;
;-0.53011;0.83488;0.01918;0.81706;0.52447;-0.37133;165.81;211.4;-413.45;
;-0.50711;0.85912;0.047363;0.81409;0.56808;-0.38641;165.81;211.4;-413.45;
;-0.47136;0.87979;0.068512;0.80588;0.57135;-0.38639;165.81;211.4;-413.45;
;-0.43427;0.8932;0.07933;0.76661;0.54937;-0.38419;165.81;211.4;-413.45;
;-0.41394;0.91068;0.080124;0.68919;0.50321;-0.37554;165.42;210.42;-415.74;
;-0.42186;0.93504;0.074356;0.59485;0.40091;-0.36436;165.42;210.42;-415.74;
;-0.45139;0.97096;0.06189;0.48987;0.24765;-0.35839;165.42;210.42;-415.74;
;-0.48795;1.0081;0.05394;0.37377;0.07201;-0.35801;165.42;210.42;-415.74;
;-0.51233;1.0355;0.060593;0.25756;-0.097817;-0.36023;164.72;209.58;-416.89;
;-0.50888;1.0549;0.073502;0.15016;-0.2794;-0.35773;164.72;209.58;-416.89;
;-0.4906;1.0653;0.070923;0.030804;-0.45537;-0.34002;164.72;209.58;-416.89;
;-0.48679;1.071;0.039612;-0.12532;-0.62142;-0.32007;164.72;209.58;-416.89;
;-0.48982;1.0917;-0.015305;-0.33295;-0.71762;-0.32893;163.07;209.05;-416.76;
;-0.48952;1.1391;-0.088928;-0.64424;-0.78893;-0.36337;163.07;209.05;-416.76;
;-0.53435;1.2317;-0.16496;-1.0285;-0.85182;-0.31802;163.07;209.05;-416.76;
;-0.63435;1.3232;-0.17619;-1.3325;-0.82081;-0.1907;163.07;209.05;-416.76;
;-0.7551;1.3505;-0.11699;-1.5804;-0.83411;-0.10426;161.74;209.66;-413.6;
;-0.87639;1.2602;-0.081116;-1.8501;-1.0408;-0.1046;161.74;209.66;-413.6;
;-0.97742;1.027;-0.093933;-2.0926;-1.3308;-0.2305;161.74;209.66;-413.6;
;-1.0195;0.7666;-0.12439;-2.2504;-1.5915;-0.43424;161.74;209.66;-413.6;
;-1.0022;0.64052;-0.18083;-2.3395;-1.9754;-0.57356;159.98;210.46;-408.38;
;-0.90421;0.5433;-0.27332;-2.4968;-2.3038;-0.60029;159.98;210.46;-408.38;
;-0.77998;0.47507;-0.28296;-2.7208;-2.2869;-0.45366;159.98;210.46;-408.38;
;-0.67569;0.57642;-0.19902;-2.8752;-2.349;-0.28646;159.98;210.46;-408.38;
;-0.62129;0.81337;-0.083054;-2.7716;-2.6564;-0.17025;157.8;210.38;-399.81;
;-0.73555;1.0779;0.14995;-2.111;-2.8705;-0.023335;157.8;210.38;-399.81;
;-0.95099;1.3583;0.42627;-0.95888;-2.822;0.064566;157.8;210.38;-399.81;
;-1.0646;1.479;0.40898;-0.11001;-2.5342;0.15879;157.8;210.38;-399.81;
;-1.0229;1.3851;0.026428;0.0017414;-2.21;0.31932;157.83;210.34;-391.96;
;-0.86919;1.2096;-0.39124;-0.49708;-1.5005;0.45625;157.83;210.34;-391.96;
;-0.65916;1.0543;-0.60785;-1.2698;-0.58938;0.50219;157.83;210.34;-391.96;
;-0.47253;0.92174;-0.58096;-1.9814;0.184;0.40875;157.83;210.34;-391.96;
;-0.34845;0.75131;-0.36298;-2.3457;0.56684;0.29439;158.45;210.66;-388.4;
;-0.27284;0.58961;-0.092758;-2.3701;0.61739;0.18267;158.45;210.66;-388.4;
;-0.25363;0.49101;0.11632;-2.1981;0.5205;0.087886;158.45;210.66;-388.4;
;-0.26537;0.45865;0.24284;-1.9441;0.47943;0.028769;158.45;210.66;-388.4;
;-0.29575;0.49617;0.28427;-1.729;0.49177;0.0048813;158.4;209.98;-386;
;-0.34186;0.55016;0.25746;-1.568;0.57643;0.028304;158.4;209.98;-386;
;-0.39592;0.58121;0.20293;-1.4665;0.78597;0.074155;158.4;209.98;-386;
;-0.45497;0.57217;0.11371;-1.4539;1.0406;0.10914;158.4;209.98;-386;
;-0.50433;0.51863;0.025894;-1.4732;1.1853;0.1501;157.68;209.6;-385.11;
;-0.54089;0.46008;-0.013672;-1.4721;1.2648;0.17252;157.68;209.6;-385.11;
;-0.5573;0.41606;-0.017105;-1.4063;1.2591;0.18295;157.68;209.6;-385.11;
;-0.56349;0.40077;0.00085449;-1.2709;1.1808;0.17959;157.68;209.6;-385.11;
;-0.53554;0.40402;0.042114;-1.079;1.0502;0.16957;157.08;208.91;-385.56;
;-0.48984;0.40173;0.10161;-0.86452;0.91501;0.16863;157.08;208.91;-385.56;
;-0.4382;0.42302;0.14885;-0.66879;0.77302;0.17355;157.08;208.91;-385.56;
;-0.40054;0.46725;0.18398;-0.48616;0.6052;0.22011;157.08;208.91;-385.56;
;-0.39214;0.51892;0.21651;-0.31799;0.4667;0.2899;157.06;209.18;-385.73;
;-0.39211;0.56343;0.24655;-0.16896;0.41538;0.37898;157.06;209.18;-385.73;
;-0.38634;0.59172;0.26567;-0.021996;0.43617;0.48347;157.06;209.18;-385.73;
;-0.37796;0.5985;0.28154;0.12795;0.49395;0.57995;157.06;209.18;-385.73;
;-0.35966;0.5766;0.2959;0.31092;0.55087;0.65125;157.36;209.88;-386.72;
;-0.35478;0.53902;0.31355;0.54919;0.60773;0.6756;157.36;209.88;-386.72;
;-0.36661;0.51031;0.32944;0.81964;0.63675;0.66311;157.36;209.88;-386.72;
;-0.39175;0.50755;0.33015;1.0648;0.66353;0.62922;157.36;209.88;-386.72;
;-0.4277;0.52696;0.3334;1.2844;0.69377;0.57206;157.66;211.37;-388.48;
;-0.47813;0.55682;0.34685;1.4659;0.66905;0.50003;157.66;211.37;-388.48;
;-0.54268;0.58916;0.37064;1.5969;0.60509;0.41643;157.66;211.37;-388.48;
;-0.61607;0.60568;0.39842;1.607;0.60626;0.31183;157.66;211.37;-388.48;
;-0.68211;0.61787;0.43172;1.4168;0.7712;0.19605;157.74;212.68;-391.57;
;-0.71625;0.65865;0.49838;1.031;1.0515;0.10393;157.74;212.68;-391.57;
;-0.69473;0.74391;0.57872;0.56629;1.2303;0.066836;157.74;212.68;-391.57;
;-0.60915;0.85376;0.62643;0.15326;1.1292;0.10323;157.74;212.68;-391.57;
;-0.47346;0.95544;0.62834;-0.16196;0.7288;0.17979;157.73;213.05;-394.18;
;-0.33206;1.0285;0.58121;-0.33218;0.12642;0.24679;157.73;213.05;-394.18;
;-0.24934;1.0272;0.50441;-0.41149;-0.36234;0.31293;157.73;213.05;-394.18;
;-0.24252;0.912;0.43373;-0.5437;-0.37757;0.31897;157.73;213.05;-394.18;
;-0.25938;0.7271;0.40797;-0.7236;-0.05321;0.28445;157.72;213.43;-392.82;
;-0.27242;0.57272;0.4519;-0.78693;0.37642;0.22102;157.72;213.43;-392.82;
;-0.28816;0.50186;0.53191;-0.63944;0.68981;0.12468;157.72;213.43;-392.82;
;-0.36397;0.52536;0.55609;-0.3519;0.69795;-0.048501;157.72;213.43;-392.82;
;-0.57628;0.6981;0.46059;-0.013607;0.45656;-0.34102;157.37;213.32;-392.48;
;-0.95633;1.0814;0.30638;0.31787;0.28735;-0.72271;157.37;213.32;-392.48;
;-1.592;1.6841;0.18694;0.79213;0.44223;-1.021;157.37;213.32;-392.48;
;-2.2423;2.421;-0.07019;1.1787;1.5112;-0.46137;157.37;213.32;-392.48;
;-2.1392;2.5667;-0.54811;1.0224;2.9603;0.93448;156.47;212.06;-394.43;
;-0.82712;1.8479;-1.0954;0.92548;3.1601;1.5371;156.47;212.06;-394.43;
;0.33197;1.0125;-0.98419;2.0801;3.1925;1.303;156.47;212.06;-394.43;
;0.58455;0.2084;-0.87943;2.6351;1.7422;0.5345;156.47;212.06;-394.43;
;0.38142;-0.32805;-1.1488;1.9951;0.59822;-0.38574;158.29;213.65;-401.68;
;0.060211;-0.33414;-0.9901;0.71846;0.4357;-1.233;158.29;213.65;-401.68;
;-0.47475;0.22134;-0.50569;-0.50452;1.1331;-1.6131;158.29;213.65;-401.68;
;-1.2142;1.0636;0.049301;-1.44;1.586;-1.2495;158.29;213.65;-401.68;
;-1.8172;1.7061;0.4968;-1.0692;0.71619;0.12729;156.65;211.44;-403.53;
;-1.7289;1.8488;0.92206;0.87635;-0.91047;1.2428;156.65;211.44;-403.53;
;-1.0199;1.2571;0.76346;2.4503;-2.3169;1.6985;156.65;211.44;-403.53;
;-0.76123;0.52344;0.12823;2.5659;-2.5307;1.6346;156.65;211.44;-403.53;
;-0.61787;0.23843;-0.364;1.7396;-1.6996;1.167;158.37;213.3;-402.03;
;-0.39709;0.26027;-0.69446;0.83476;-0.95189;0.66717;158.37;213.3;-402.03;
;-0.2316;0.51494;-0.74692;0.35822;-0.82707;0.4186;158.37;213.3;-402.03;
;-0.17409;0.83876;-0.43707;0.39466;-0.80475;0.35812;158.37;213.3;-402.03;
;-0.22849;1.0152;-0.090668;0.68429;-0.74848;0.37119;159.02;214.13;-400.8;
;-0.34315;0.98676;0.0090027;0.81535;-0.66222;0.41408;159.02;214.13;-400.8;
;-0.4108;0.84183;-0.053864;0.75067;-0.56516;0.38845;159.02;214.13;-400.8;
;-0.39084;0.69768;-0.11862;0.63932;-0.52049;0.29135;159.02;214.13;-400.8;
;-0.36148;0.62047;-0.13486;0.55617;-0.49657;0.19437;159.59;214.64;-400.46;
;-0.38394;0.62502;-0.10442;0.5061;-0.47255;0.13631;159.59;214.64;-400.46;
;-0.44043;0.66728;-0.053329;0.4991;-0.43489;0.10901;159.59;214.64;-400.46;
;-0.47758;0.72388;0.0058441;0.55716;-0.39874;0.084729;159.59;214.64;-400.46;
;-0.49205;0.79964;0.054474;0.67361;-0.42825;0.068644;159.78;214.39;-399.95;
;-0.48595;0.87372;0.063232;0.81332;-0.48577;0.054075;159.78;214.39;-399.95;
;-0.44905;0.92027;0.024109;0.89081;-0.45918;0.039223;159.78;214.39;-399.95;
;-0.39163;0.92967;-0.049393;0.85992;-0.35359;0.010212;159.78;214.39;-399.95;
;-0.34319;0.91545;-0.13821;0.76026;-0.23572;-0.038089;159.82;214.49;-400.27;
;-0.33365;0.89224;-0.19781;0.64882;-0.089023;-0.079466;159.82;214.49;-400.27;
;-0.37201;0.8765;-0.20689;0.57625;0.022297;-0.07118;159.82;214.49;-400.27;
;-0.43436;0.87398;-0.1655;0.60175;0.058045;-0.035019;159.82;214.49;-400.27;
;-0.46007;0.87323;-0.10883;0.70916;0.058472;2.9295e-05;159.56;213.93;-400.74;
;-0.4628;0.86563;-0.090973;0.84149;0.079992;0.024217;159.56;213.93;-400.74;
;-0.46503;0.85339;-0.12022;0.9196;0.13525;0.023472;159.56;213.93;-400.74;
;-0.47755;0.83435;-0.17023;0.93238;0.21073;-0.0053127;159.56;213.93;-400.74;
;-0.49561;0.81219;-0.20314;0.9088;0.28111;-0.062536;159.82;213.7;-402.27;
;-0.51176;0.7912;-0.20506;0.87154;0.26667;-0.14241;159.82;213.7;-402.27;
;-0.55676;0.77364;-0.17729;0.85935;0.19518;-0.21581;159.82;213.7;-402.27;
;-0.63524;0.77782;-0.11964;0.87599;0.12901;-0.3061;159.82;213.7;-402.27;
;-0.69724;0.80191;-0.062088;0.91081;0.12274;-0.39102;159.54;213.11;-403.65;
;-0.68445;0.82993;-0.01326;0.95888;0.13685;-0.44706;159.54;213.11;-403.65;
;-0.59644;0.85722;0.00354;1.0057;0.080019;-0.44995;159.54;213.11;-403.65;
;-0.49623;0.88567;-0.016098;1.0318;-0.029962;-0.44339;159.54;213.11;-403.65;
;-0.41805;0.9097;-0.052567;0.99634;-0.07907;-0.43418;158.7;211.81;-405.26;
;-0.39447;0.93848;-0.053314;0.96024;0.0088686;-0.41222;158.7;211.81;-405.26;
;-0.38567;0.97606;-0.007782;0.96171;0.085201;-0.36323;158.7;211.81;-405.26;
;-0.36476;1.0097;0.039047;0.9623;0.12259;-0.30204;158.7;211.81;-405.26;
;-0.36183;1.0225;0.062973;0.92549;0.16621;-0.24032;158;210.6;-406.29;
;-0.37743;1.0035;0.061096;0.845;0.19678;-0.17912;158;210.6;-406.29;
;-0.39497;0.97238;0.035797;0.74418;0.14286;-0.12978;158;210.6;-406.29;
;-0.40654;0.94833;0.016983;0.6523;0.038433;-0.10564;158;210.6;-406.29;
;-0.42781;0.94568;0.021317;0.56161;-0.11158;-0.098818;157.81;209.87;-407.43;
;-0.46709;0.9706;0.025284;0.46819;-0.28348;-0.10929;157.81;209.87;-407.43;
;-0.52371;1.0218;-0.010071;0.33972;-0.41359;-0.13309;157.81;209.87;-407.43;
;-0.5715;1.0926;-0.085693;0.11938;-0.46758;-0.18722;157.81;209.87;-407.43;
;-0.59938;1.1891;-0.16576;-0.20607;-0.53408;-0.2234;157.74;209.4;-406.61;
;-0.64723;1.3072;-0.21527;-0.53903;-0.58724;-0.1735;157.74;209.4;-406.61;
;-0.72537;1.3699;-0.16985;-0.78619;-0.55326;-0.073762;157.74;209.4;-406.61;
;-0.80678;1.3421;-0.072647;-0.99752;-0.61122;-0.055908;157.74;209.4;-406.61;
;-0.83202;1.2065;-0.041733;-1.2872;-0.83802;-0.16873;157.71;209.35;-404.05;
;-0.81996;0.98083;-0.057892;-1.6151;-1.0624;-0.34394;157.71;209.35;-404.05;
;-0.82484;0.77873;-0.064377;-1.927;-1.2485;-0.53123;157.71;209.35;-404.05;
;-0.80669;0.69429;-0.085876;-2.2103;-1.5052;-0.68434;157.71;209.35;-404.05;
;-0.76007;0.72778;-0.12962;-2.4701;-1.8961;-0.7807;156.97;208.49;-398.75;
;-0.73682;0.80182;-0.17802;-2.7273;-2.3494;-0.77223;156.97;208.49;-398.75;
;-0.75513;0.82655;-0.19589;-2.9187;-2.7014;-0.65018;156.97;208.49;-398.75;
;-0.78815;0.82341;-0.12332;-2.9744;-2.7403;-0.40905;156.97;208.49;-398.75;
;-0.83307;0.85643;0.021255;-2.7866;-2.6553;-0.13516;156.75;206.58;-390.24;
;-0.88194;0.96078;0.14513;-2.3691;-2.7218;0.095116;156.75;206.58;-390.24;
;-0.92697;1.0953;0.14819;-1.7675;-2.7372;0.30653;156.75;206.58;-390.24;
;-0.93251;1.2038;0.062698;-1.0673;-2.6141;0.45823;156.75;206.58;-390.24;
;-0.90691;1.2028;-0.082764;-0.61412;-2.2234;0.55201;158.43;206.27;-382.71;
;-0.81137;1.1337;-0.28006;-0.62972;-1.2736;0.60555;158.43;206.27;-382.71;
;-0.63322;1.1176;-0.45338;-1.1325;-0.37443;0.65385;158.43;206.27;-382.71;
;-0.45357;1.067;-0.51149;-1.8933;0.088043;0.6368;158.43;206.27;-382.71;
;-0.31514;0.9465;-0.38322;-2.5808;0.33074;0.54756;159.58;206.59;-380.09;
;-0.25458;0.7964;-0.12943;-3.0081;0.53452;0.41074;159.58;206.59;-380.09;
;-0.27495;0.66074;0.10477;-3.1218;0.67709;0.25791;159.58;206.59;-380.09;
;-0.34296;0.56651;0.25893;-3.0016;0.7699;0.14421;159.58;206.59;-380.09;
;-0.41895;0.5127;0.30721;-2.7783;0.77702;0.070494;159.66;205;-377.79;
;-0.46188;0.47667;0.2993;-2.4998;0.73629;0.04208;159.66;205;-377.79;
;-0.49255;0.46162;0.26149;-2.2128;0.69885;0.055255;159.66;205;-377.79;
;-0.51428;0.45206;0.21596;-1.9273;0.63693;0.09062;159.66;205;-377.79;
;-0.53685;0.45111;0.16106;-1.6905;0.59882;0.14844;159.36;203.73;-376.97;
;-0.54004;0.46996;0.095779;-1.5483;0.64624;0.20445;159.36;203.73;-376.97;
;-0.51485;0.48233;0.031906;-1.4926;0.75706;0.26536;159.36;203.73;-376.97;
;-0.50308;0.48636;-0.012192;-1.4736;0.86567;0.32198;159.36;203.73;-376.97;
;-0.50145;0.46626;-0.0053711;-1.4066;1.0254;0.34738;159.13;203.11;-376.87;
;-0.48872;0.43829;0.048569;-1.2405;1.15;0.34024;159.13;203.11;-376.87;
;-0.47275;0.41388;0.1274;-1.0063;1.1758;0.3356;159.13;203.11;-376.87;
;-0.47617;0.38292;0.18567;-0.74882;1.073;0.33068;159.13;203.11;-376.87;
;-0.49081;0.38002;0.23415;-0.50709;0.91204;0.33771;158.61;202.71;-378.32;
;-0.49994;0.39604;0.26706;-0.27716;0.68906;0.36619;158.61;202.71;-378.32;
;-0.49362;0.42032;0.29175;-0.11368;0.5917;0.38378;158.61;202.71;-378.32;
;-0.47636;0.44542;0.30304;0.056339;0.51694;0.42908;158.61;202.71;-378.32;
;-0.44287;0.45396;0.31714;0.2349;0.49854;0.47572;158.64;203.64;-379.33;
;-0.39177;0.45284;0.33234;0.41146;0.54213;0.50617;158.64;203.64;-379.33;
;-0.34923;0.44872;0.31659;0.58693;0.60808;0.51411;158.64;203.64;-379.33;
;-0.34062;0.44476;0.27376;0.7287;0.69266;0.52534;158.64;203.64;-379.33;
;-0.3526;0.43539;0.22472;0.84699;0.76711;0.53179;158.69;205.52;-381.39;
;-0.37939;0.43161;0.20399;0.98373;0.80104;0.53718;158.69;205.52;-381.39;
;-0.41666;0.4352;0.21506;1.1755;0.78211;0.52975;158.69;205.52;-381.39;
;-0.46019;0.44846;0.25232;1.4207;0.72289;0.50161;158.69;205.52;-381.39;
;-0.52042;0.4698;0.30461;1.7017;0.64041;0.44544;159.27;207.02;-384.24;
;-0.58231;0.49599;0.36581;1.9489;0.5469;0.36124;159.27;207.02;-384.24;
;-0.63622;0.53796;0.43216;2.0753;0.4666;0.25081;159.27;207.02;-384.24;
;-0.67603;0.60136;0.50214;2.0049;0.43695;0.1332;159.27;207.02;-384.24;
;-0.68982;0.67444;0.58121;1.7161;0.477;0.022362;159.14;208.56;-387.39;
;-0.68063;0.75116;0.66685;1.2469;0.48551;-0.050414;159.14;208.56;-387.39;
;-0.65959;0.84433;0.74933;0.70167;0.44471;-0.091889;159.14;208.56;-387.39;
;-0.59515;0.94997;0.81197;0.22053;0.42538;-0.12344;159.14;208.56;-387.39;
;-0.49464;1.033;0.81642;-0.075347;0.38982;-0.13416;159.35;208.53;-389.25;
;-0.43478;1.031;0.7392;-0.23056;0.20832;-0.072551;159.35;208.53;-389.25;
;-0.42625;0.91136;0.60526;-0.37336;-0.14638;0.0227;159.35;208.53;-389.25;
;-0.42084;0.74529;0.46315;-0.47227;-0.47594;0.043051;159.35;208.53;-389.25;
;-0.44;0.61946;0.38269;-0.40687;-0.5527;-0.091434;159.16;208.6;-388.99;
;-0.67322;0.68871;0.43771;-0.45406;-0.56719;-0.57009;159.16;208.6;-388.99;
;-1.4004;1.4777;0.7876;-0.16601;-0.13073;-1.3596;159.16;208.6;-388.99;
;-2.4267;2.8251;0.99829;2.2929;1.4683;-0.015514;159.16;208.6;-388.99;
;-2.3932;2.683;0.19714;5.5448;3.7562;2.5947;159.01;209.06;-392.1;
;-0.57347;1.6665;-2.2928;5.0466;1.9669;3.2123;159.01;209.06;-392.1;
;0.55121;0.90332;-3.2385;1.7307;0.23451;2.0107;159.01;209.06;-392.1;
;0.13678;0.19843;-2.3929;-0.5175;-0.53086;0.53902;159.01;209.06;-392.1;
;-0.36781;-0.33473;-1.0134;-1.0319;1.5848;-0.69415;161.64;212.44;-396.37;
;-0.29071;-0.25685;0.64928;-0.73859;2.4989;-2.0978;161.64;212.44;-396.37;
;-0.56477;0.044693;0.9359;0.12225;1.3238;-2.4203;161.64;212.44;-396.37;
;-1.4215;0.36916;0.68269;1.029;-0.11746;-1.0612;161.64;212.44;-396.37;
;-1.7208;1.1249;0.44737;2.0995;-1.1952;0.61659;159.68;209.61;-398.73;
;-0.98842;1.9122;0.19504;2.6826;-2.0038;1.3071;159.68;209.61;-398.73;
;-0.35114;1.6664;-0.18637;2.1409;-2.2674;1.4391;159.68;209.61;-398.73;
;-0.31369;1.0184;-0.37549;1.2188;-1.7629;1.3849;159.68;209.61;-398.73;
;-0.26233;0.70009;-0.43088;0.83593;-1.4021;1.2166;161.39;211.92;-397.65;
;-0.18602;0.55406;-0.45122;0.7796;-1.4561;0.96377;161.39;211.92;-397.65;
;-0.21576;0.64093;-0.3157;0.71634;-1.4894;0.6552;161.39;211.92;-397.65;
;-0.38402;0.88599;-0.13454;0.64099;-1.2345;0.4969;161.39;211.92;-397.65;
;-0.58505;1.0968;-0.03392;0.60027;-0.89232;0.53279;162.65;213.33;-396.58;
;-0.63019;1.0888;-0.036179;0.61236;-0.74767;0.57089;162.65;213.33;-396.58;
;-0.50391;0.8499;-0.077042;0.65683;-0.78053;0.44303;162.65;213.33;-396.58;
;-0.39067;0.55827;-0.11893;0.7006;-0.81299;0.035419;162.65;213.33;-396.58;
;-0.35948;0.4035;-0.14877;0.7006;-0.81299;0.035419;163.36;214.26;-396.09;
;-0.34363;0.42326;-0.15434;0.69146;-0.79882;-0.066839;163.36;214.26;-396.09;
;-0.34587;0.54819;-0.11739;0.74403;-0.73109;-0.065721;163.36;214.26;-396.09;
;-0.35239;0.69943;-0.057617;0.88595;-0.59917;-0.010382;163.36;214.26;-396.09;
;-0.32666;0.84029;-0.042145;1.0304;-0.45491;0.037861;163.16;214.2;-396.1;
;-0.28549;0.9442;-0.10046;1.083;-0.29722;0.06243;163.16;214.2;-396.1;
;-0.25067;1.0028;-0.18933;1.015;-0.11388;0.066383;163.16;214.2;-396.1;
;-0.23715;1.0188;-0.24362;0.87542;0.085567;0.052542;163.16;214.2;-396.1;
;-0.25624;1.0019;-0.22986;0.74686;0.23221;0.026035;163.21;214.63;-397.87;
;-0.31532;0.9706;-0.17189;0.69566;0.2783;-0.0026307;163.21;214.63;-397.87;
;-0.39536;0.93869;-0.088928;0.73275;0.28818;-0.021982;163.21;214.63;-397.87;
;-0.47742;0.90207;-0.027908;0.81119;0.27746;-0.037188;163.21;214.63;-397.87;
;-0.53777;0.85986;-0.01709;0.87918;0.26527;-0.043435;163.67;214.42;-399.26;
;-0.5621;0.81964;-0.035187;0.90244;0.29733;-0.071112;163.67;214.42;-399.26;
;-0.55223;0.79239;-0.06131;0.86841;0.38375;-0.12801;163.67;214.42;-399.26;
;-0.52135;0.79175;-0.084839;0.7985;0.46931;-0.20586;163.67;214.42;-399.26;
;-0.48372;0.81561;-0.08049;0.73844;0.54225;-0.26672;163.42;214.09;-401.65;
;-0.45273;0.84615;-0.046265;0.70846;0.53794;-0.29375;163.42;214.09;-401.65;
;-0.43478;0.87016;-0.0065308;0.72241;0.44354;-0.30122;163.42;214.09;-401.65;
;-0.422;0.88431;0.027649;0.77646;0.3803;-0.30326;163.42;214.09;-401.65;
